Source.Name,Timestamp,Vehicle,Protocol,Short Term Fuel Trim Bank 1 (STFT),Long Term Fuel Trim Bank 1 (LTFT),Calculated Engine Load,Engine RPM,Vehicle Speed,Throttle Position (TPS),Intake Manifold Pressure (MAP)
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:27.516,Honda Brio 2015,ATSP0,0.00 %,14.06 %,14 %,1397 RPM,38 km/h,15 %,20 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:28.941,Honda Brio 2015,ATSP0,0.00 %,14.84 %,12 %,1244 RPM,34 km/h,19 %,86 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:30.400,Honda Brio 2015,ATSP0,0.00 %,10.94 %,48 %,1177 RPM,33 km/h,16 %,29 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:31.801,Honda Brio 2015,ATSP0,0.00 %,14.06 %,23 %,1007 RPM,28 km/h,16 %,29 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:33.278,Honda Brio 2015,ATSP0,-1.56 %,14.06 %,23 %,998 RPM,28 km/h,22 %,85 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:34.705,Honda Brio 2015,ATSP0,-2.34 %,10.94 %,98 %,1112 RPM,31 km/h,72 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:36.133,Honda Brio 2015,ATSP0,1.56 %,10.94 %,97 %,1280 RPM,37 km/h,76 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:37.549,Honda Brio 2015,ATSP0,-3.13 %,10.94 %,85 %,1384 RPM,38 km/h,24 %,86 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:38.930,Honda Brio 2015,ATSP0,0.00 %,10.94 %,66 %,1458 RPM,40 km/h,20 %,56 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:40.358,Honda Brio 2015,ATSP0,-1.56 %,11.72 %,42 %,1462 RPM,41 km/h,16 %,24 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:41.771,Honda Brio 2015,ATSP0,-7.81 %,13.28 %,15 %,1412 RPM,38 km/h,16 %,22 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:43.172,Honda Brio 2015,ATSP0,-3.13 %,13.28 %,16 %,1299 RPM,36 km/h,16 %,24 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:44.587,Honda Brio 2015,ATSP0,-3.91 %,13.28 %,23 %,1281 RPM,35 km/h,18 %,39 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:45.982,Honda Brio 2015,ATSP0,-3.91 %,11.72 %,36 %,1263 RPM,35 km/h,18 %,41 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:47.391,Honda Brio 2015,ATSP0,-9.38 %,12.50 %,24 %,1247 RPM,35 km/h,16 %,26 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:48.769,Honda Brio 2015,ATSP0,-6.25 %,13.28 %,19 %,1211 RPM,34 km/h,16 %,26 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:50.195,Honda Brio 2015,ATSP0,2.34 %,13.28 %,20 %,1181 RPM,32 km/h,16 %,29 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:51.616,Honda Brio 2015,ATSP0,3.91 %,13.28 %,25 %,1152 RPM,32 km/h,16 %,31 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:53.011,Honda Brio 2015,ATSP0,6.25 %,13.28 %,27 %,1121 RPM,31 km/h,17 %,34 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:54.443,Honda Brio 2015,ATSP0,8.59 %,12.50 %,36 %,1103 RPM,31 km/h,20 %,68 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:55.827,Honda Brio 2015,ATSP0,2.34 %,11.72 %,73 %,1157 RPM,33 km/h,21 %,80 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:57.257,Honda Brio 2015,ATSP0,2.34 %,10.94 %,75 %,1233 RPM,35 km/h,21 %,77 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:29:58.743,Honda Brio 2015,ATSP0,1.56 %,10.94 %,87 %,1305 RPM,35 km/h,40 %,99 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:00.159,Honda Brio 2015,ATSP0,-1.56 %,11.72 %,25 %,1356 RPM,37 km/h,16 %,23 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:01.599,Honda Brio 2015,ATSP0,-6.25 %,14.06 %,23 %,1305 RPM,36 km/h,21 %,67 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:02.994,Honda Brio 2015,ATSP0,-2.34 %,10.94 %,88 %,1334 RPM,37 km/h,27 %,94 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:04.401,Honda Brio 2015,ATSP0,-2.34 %,11.72 %,29 %,1378 RPM,38 km/h,19 %,49 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:05.823,Honda Brio 2015,ATSP0,0.00 %,11.72 %,52 %,1387 RPM,39 km/h,20 %,64 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:07.260,Honda Brio 2015,ATSP0,-1.56 %,11.72 %,50 %,1429 RPM,40 km/h,18 %,45 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:08.666,Honda Brio 2015,ATSP0,-0.78 %,13.28 %,15 %,1431 RPM,39 km/h,15 %,27 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:10.109,Honda Brio 2015,ATSP0,0.00 %,12.50 %,27 %,1418 RPM,40 km/h,18 %,34 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:11.515,Honda Brio 2015,ATSP0,0.00 %,13.28 %,16 %,1392 RPM,38 km/h,15 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:12.923,Honda Brio 2015,ATSP0,0.00 %,14.06 %,13 %,1343 RPM,36 km/h,21 %,56 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:14.390,Honda Brio 2015,ATSP0,0.00 %,11.72 %,47 %,1336 RPM,37 km/h,18 %,37 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:15.794,Honda Brio 2015,ATSP0,-10.16 %,13.28 %,14 %,1307 RPM,36 km/h,15 %,19 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:17.202,Honda Brio 2015,ATSP0,0.00 %,15.63 %,12 %,1246 RPM,34 km/h,16 %,23 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:18.560,Honda Brio 2015,ATSP0,0.00 %,13.28 %,21 %,1150 RPM,31 km/h,16 %,28 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:20.218,Honda Brio 2015,ATSP0,0.00 %,13.28 %,23 %,1009 RPM,27 km/h,16 %,30 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:21.973,Honda Brio 2015,ATSP0,-8.59 %,14.06 %,25 %,879 RPM,24 km/h,16 %,31 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:23.692,Honda Brio 2015,ATSP0,-1.56 %,12.50 %,80 %,822 RPM,22 km/h,21 %,89 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:25.325,Honda Brio 2015,ATSP0,-3.13 %,11.72 %,89 %,903 RPM,23 km/h,24 %,97 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:27.148,Honda Brio 2015,ATSP0,-5.47 %,10.94 %,99 %,1044 RPM,29 km/h,78 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:28.760,Honda Brio 2015,ATSP0,2.34 %,10.94 %,98 %,1171 RPM,33 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:30.161,Honda Brio 2015,ATSP0,2.34 %,10.94 %,97 %,1250 RPM,35 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:31.572,Honda Brio 2015,ATSP0,1.56 %,10.94 %,97 %,1349 RPM,38 km/h,78 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:32.955,Honda Brio 2015,ATSP0,1.56 %,10.94 %,72 %,1453 RPM,41 km/h,20 %,67 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:34.331,Honda Brio 2015,ATSP0,0.78 %,10.94 %,88 %,1505 RPM,43 km/h,27 %,85 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:35.729,Honda Brio 2015,ATSP0,-2.34 %,10.94 %,97 %,1584 RPM,46 km/h,70 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:37.112,Honda Brio 2015,ATSP0,-1.56 %,10.94 %,98 %,1711 RPM,48 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:38.577,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,98 %,1819 RPM,52 km/h,76 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:39.974,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,99 %,1927 RPM,55 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:41.439,Honda Brio 2015,ATSP0,-2.34 %,10.94 %,99 %,2023 RPM,57 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:42.846,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,98 %,2126 RPM,61 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:44.261,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,98 %,2229 RPM,63 km/h,24 %,94 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:45.655,Honda Brio 2015,ATSP0,0.78 %,10.94 %,97 %,2305 RPM,65 km/h,64 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:47.045,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,99 %,2417 RPM,69 km/h,36 %,97 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:48.448,Honda Brio 2015,ATSP0,-1.56 %,10.94 %,95 %,2528 RPM,71 km/h,37 %,96 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:49.923,Honda Brio 2015,ATSP0,-3.13 %,10.94 %,94 %,2645 RPM,75 km/h,37 %,96 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:51.314,Honda Brio 2015,ATSP0,-4.69 %,10.94 %,84 %,2756 RPM,78 km/h,32 %,90 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:52.679,Honda Brio 2015,ATSP0,-1.56 %,10.94 %,25 %,2798 RPM,78 km/h,18 %,23 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:54.064,Honda Brio 2015,ATSP0,0.00 %,11.72 %,16 %,2729 RPM,76 km/h,17 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:55.492,Honda Brio 2015,ATSP0,0.00 %,11.72 %,14 %,2627 RPM,72 km/h,17 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:56.896,Honda Brio 2015,ATSP0,0.00 %,12.50 %,14 %,2439 RPM,67 km/h,17 %,20 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:58.322,Honda Brio 2015,ATSP0,0.00 %,12.50 %,14 %,2068 RPM,57 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:30:59.775,Honda Brio 2015,ATSP0,0.00 %,13.28 %,14 %,1799 RPM,48 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:01.214,Honda Brio 2015,ATSP0,0.00 %,13.28 %,15 %,1518 RPM,41 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:02.603,Honda Brio 2015,ATSP0,0.00 %,14.06 %,14 %,1364 RPM,38 km/h,18 %,46 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:04.027,Honda Brio 2015,ATSP0,0.00 %,11.72 %,27 %,1329 RPM,37 km/h,15 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:05.429,Honda Brio 2015,ATSP0,0.00 %,14.84 %,12 %,1261 RPM,35 km/h,14 %,42 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:06.807,Honda Brio 2015,ATSP0,0.00 %,10.94 %,97 %,1262 RPM,35 km/h,74 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:08.244,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,83 %,1354 RPM,38 km/h,18 %,97 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:09.733,Honda Brio 2015,ATSP0,1.56 %,10.94 %,97 %,1458 RPM,42 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:11.224,Honda Brio 2015,ATSP0,0.78 %,10.94 %,98 %,1560 RPM,44 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:12.629,Honda Brio 2015,ATSP0,0.00 %,10.94 %,98 %,1649 RPM,47 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:14.062,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,88 %,1727 RPM,49 km/h,14 %,23 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:15.785,Honda Brio 2015,ATSP0,0.00 %,13.28 %,14 %,1597 RPM,44 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:17.450,Honda Brio 2015,ATSP0,0.00 %,14.06 %,13 %,1300 RPM,34 km/h,15 %,19 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:19.119,Honda Brio 2015,ATSP0,0.00 %,15.63 %,13 %,1042 RPM,28 km/h,23 %,85 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:20.834,Honda Brio 2015,ATSP0,0.00 %,10.94 %,98 %,1089 RPM,30 km/h,13 %,33 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:22.406,Honda Brio 2015,ATSP0,0.00 %,14.84 %,14 %,1033 RPM,29 km/h,15 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:24.011,Honda Brio 2015,ATSP0,0.00 %,11.72 %,85 %,1040 RPM,30 km/h,46 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:25.420,Honda Brio 2015,ATSP0,-3.13 %,10.94 %,98 %,1159 RPM,34 km/h,59 %,95 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:26.854,Honda Brio 2015,ATSP0,-2.34 %,10.94 %,63 %,1263 RPM,36 km/h,20 %,71 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:28.317,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,58 %,1315 RPM,37 km/h,15 %,32 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:29.707,Honda Brio 2015,ATSP0,-7.03 %,11.72 %,60 %,1326 RPM,37 km/h,18 %,35 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:31.154,Honda Brio 2015,ATSP0,-7.81 %,11.72 %,80 %,1353 RPM,39 km/h,50 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:32.640,Honda Brio 2015,ATSP0,-2.34 %,10.94 %,97 %,1459 RPM,41 km/h,No Data,60 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:34.043,Honda Brio 2015,ATSP0,-3.13 %,10.94 %,97 %,1546 RPM,44 km/h,75 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:35.454,Honda Brio 2015,ATSP0,0.00 %,10.94 %,98 %,1671 RPM,48 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:36.911,Honda Brio 2015,ATSP0,0.00 %,10.94 %,98 %,1791 RPM,50 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:38.376,Honda Brio 2015,ATSP0,-1.56 %,10.94 %,99 %,1902 RPM,54 km/h,72 %,92 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:39.804,Honda Brio 2015,ATSP0,-3.91 %,10.94 %,45 %,1978 RPM,56 km/h,31 %,99 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:41.244,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,60 %,2043 RPM,56 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:42.661,Honda Brio 2015,ATSP0,0.00 %,12.50 %,14 %,1700 RPM,52 km/h,16 %,27 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:44.152,Honda Brio 2015,ATSP0,0.00 %,13.28 %,26 %,949 RPM,41 km/h,16 %,34 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:45.538,Honda Brio 2015,ATSP0,0.00 %,13.28 %,32 %,810 RPM,33 km/h,16 %,37 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:46.920,Honda Brio 2015,ATSP0,0.00 %,14.06 %,26 %,798 RPM,29 km/h,15 %,29 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:48.376,Honda Brio 2015,ATSP0,-8.59 %,14.84 %,24 %,769 RPM,22 km/h,15 %,30 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:49.804,Honda Brio 2015,ATSP0,-8.59 %,14.84 %,25 %,791 RPM,14 km/h,15 %,30 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:51.224,Honda Brio 2015,ATSP0,-5.47 %,14.06 %,25 %,826 RPM,11 km/h,16 %,56 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:52.675,Honda Brio 2015,ATSP0,-0.78 %,11.72 %,87 %,1000 RPM,15 km/h,46 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:54.126,Honda Brio 2015,ATSP0,-1.56 %,10.94 %,97 %,1491 RPM,21 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:55.542,Honda Brio 2015,ATSP0,2.34 %,10.94 %,98 %,2038 RPM,28 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:56.923,Honda Brio 2015,ATSP0,3.13 %,10.94 %,99 %,2520 RPM,36 km/h,42 %,29 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:58.330,Honda Brio 2015,ATSP0,0.00 %,12.50 %,18 %,1800 RPM,37 km/h,20 %,66 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:31:59.802,Honda Brio 2015,ATSP0,0.00 %,10.94 %,92 %,1910 RPM,39 km/h,12 %,29 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:01.205,Honda Brio 2015,ATSP0,0.00 %,12.50 %,15 %,1899 RPM,38 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:02.592,Honda Brio 2015,ATSP0,0.00 %,12.50 %,16 %,1790 RPM,36 km/h,16 %,22 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:03.986,Honda Brio 2015,ATSP0,0.00 %,13.28 %,15 %,1606 RPM,32 km/h,16 %,22 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:05.403,Honda Brio 2015,ATSP0,0.00 %,13.28 %,15 %,1452 RPM,29 km/h,15 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:06.819,Honda Brio 2015,ATSP0,0.00 %,14.06 %,45 %,1355 RPM,28 km/h,20 %,57 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:08.195,Honda Brio 2015,ATSP0,0.00 %,11.72 %,45 %,1431 RPM,29 km/h,19 %,38 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:09.570,Honda Brio 2015,ATSP0,-4.69 %,13.28 %,15 %,1385 RPM,28 km/h,15 %,24 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:10.960,Honda Brio 2015,ATSP0,0.00 %,10.94 %,90 %,1410 RPM,29 km/h,21 %,39 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:12.366,Honda Brio 2015,ATSP0,0.00 %,12.50 %,28 %,1435 RPM,29 km/h,19 %,43 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:13.853,Honda Brio 2015,ATSP0,0.00 %,11.72 %,28 %,1431 RPM,29 km/h,16 %,22 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:15.249,Honda Brio 2015,ATSP0,0.00 %,12.50 %,30 %,1365 RPM,27 km/h,18 %,37 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:16.674,Honda Brio 2015,ATSP0,0.00 %,11.72 %,31 %,1353 RPM,27 km/h,18 %,36 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:18.070,Honda Brio 2015,ATSP0,-5.47 %,11.72 %,30 %,1370 RPM,28 km/h,18 %,25 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:19.458,Honda Brio 2015,ATSP0,0.00 %,13.28 %,15 %,1327 RPM,26 km/h,15 %,20 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:20.862,Honda Brio 2015,ATSP0,0.00 %,14.84 %,12 %,1200 RPM,24 km/h,20 %,68 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:22.279,Honda Brio 2015,ATSP0,0.00 %,10.94 %,72 %,1285 RPM,26 km/h,13 %,38 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:23.701,Honda Brio 2015,ATSP0,-8.59 %,12.50 %,34 %,1327 RPM,27 km/h,21 %,75 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:25.141,Honda Brio 2015,ATSP0,-2.34 %,11.72 %,22 %,1400 RPM,28 km/h,15 %,20 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:26.560,Honda Brio 2015,ATSP0,0.00 %,14.84 %,12 %,1254 RPM,25 km/h,22 %,78 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:28.014,Honda Brio 2015,ATSP0,0.00 %,10.94 %,97 %,1336 RPM,27 km/h,14 %,37 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:29.438,Honda Brio 2015,ATSP0,-14.84 %,11.72 %,66 %,1442 RPM,29 km/h,44 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:30.877,Honda Brio 2015,ATSP0,0.00 %,10.94 %,98 %,1570 RPM,34 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:32.310,Honda Brio 2015,ATSP0,0.00 %,10.94 %,98 %,1777 RPM,37 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:33.709,Honda Brio 2015,ATSP0,0.00 %,10.94 %,99 %,1980 RPM,42 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:35.104,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,98 %,2193 RPM,45 km/h,31 %,95 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:36.520,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,99 %,2459 RPM,51 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:37.986,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,98 %,2713 RPM,57 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:39.394,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,65 %,2921 RPM,60 km/h,18 %,24 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:40.803,Honda Brio 2015,ATSP0,0.00 %,11.72 %,17 %,2497 RPM,49 km/h,17 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:42.237,Honda Brio 2015,ATSP0,0.00 %,12.50 %,14 %,2258 RPM,45 km/h,16 %,20 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:43.648,Honda Brio 2015,ATSP0,0.00 %,12.50 %,14 %,1945 RPM,37 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:45.045,Honda Brio 2015,ATSP0,0.00 %,13.28 %,16 %,1178 RPM,26 km/h,16 %,35 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:46.434,Honda Brio 2015,ATSP0,0.00 %,13.28 %,38 %,852 RPM,17 km/h,15 %,34 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:47.824,Honda Brio 2015,ATSP0,0.00 %,13.28 %,25 %,1005 RPM,16 km/h,16 %,49 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:49.259,Honda Brio 2015,ATSP0,0.00 %,10.94 %,96 %,1313 RPM,19 km/h,76 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:50.683,Honda Brio 2015,ATSP0,0.78 %,10.94 %,98 %,1810 RPM,26 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:52.099,Honda Brio 2015,ATSP0,2.34 %,10.94 %,99 %,2364 RPM,34 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:53.508,Honda Brio 2015,ATSP0,0.00 %,10.94 %,19 %,2814 RPM,37 km/h,18 %,41 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:54.998,Honda Brio 2015,ATSP0,0.00 %,10.94 %,20 %,2796 RPM,39 km/h,18 %,38 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:56.450,Honda Brio 2015,ATSP0,0.00 %,10.94 %,93 %,3027 RPM,43 km/h,38 %,39 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:57.856,Honda Brio 2015,ATSP0,-3.91 %,11.72 %,18 %,2284 RPM,43 km/h,22 %,64 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:32:59.228,Honda Brio 2015,ATSP0,0.00 %,10.94 %,72 %,2192 RPM,45 km/h,27 %,50 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:33:00.623,Honda Brio 2015,ATSP0,0.00 %,12.50 %,16 %,2173 RPM,43 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:33:02.060,Honda Brio 2015,ATSP0,0.00 %,12.50 %,15 %,1882 RPM,36 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_212122.csv,2026-01-06 22:33:03.515,Honda Brio 2015,ATSP0,0.00 %,13.28 %,15 %,1584 RPM,31 km/h,16 %,22 kPa
